scorer,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ai7,img005.png,799.2670770773866,429.8594115444776,888.4066801925467,496.52002250450175,742.3643145832689,396.1265802817933,684.9417809093161,394.94222419771,634.8246490229428,438.5772022350172,603.0044084547557,495.11359126873975,548.0884707884679,502.5936509069416,487.9618476326128,497.1416287773428,453.4843562871332,480.698731733087,,,,,699.3342139867495,541.442258926078,,,828.733920485466,521.9758061660175,789.9521955223519,513.2056688020436,694.6516481484888,469.57354194175167,661.1916594443735,528.8518144836339,,,,
labeled-data,ai7,img010.png,763.162370439181,427.2986894338164,777.4789162884194,533.3415122013963,734.223267839101,391.4118945680122,681.9523116729597,389.3634936891059,638.6431449435335,428.7857321758794,608.6537620606706,485.7324629865499,551.5766130445995,497.7285555258102,494.2726507288354,496.0134392364014,453.5396695488272,482.5423276317719,,,,,695.1308001291545,542.2538754297369,,,730.8322766281633,545.9683710494978,709.9701822073775,508.5476624301318,666.0312971116507,470.6466246064069,661.1911373160115,527.3289281161495,,,,
labeled-data,ai7,img011.png,752.512068757625,438.1119362941788,750.7339145927601,550.1264030350395,739.3299226028381,397.20179581770105,692.4317773182809,389.9908457046441,646.4113040126026,419.74580931330735,614.5439719434988,485.85602649375096,565.114440425645,494.9784784946604,501.73627231381766,499.8616710861685,462.1134573734551,488.6602290103016,,,,,686.018644561781,540.3757612952859,794.0062781641662,506.8423459181305,719.6457152522053,562.0188877347873,697.2969032932701,497.00760627930254,661.1766632770364,469.6111099475129,661.8924894457267,526.0607809308151,,,768.599305607594,559.4460169379954
labeled-data,ai7,img017.png,734.8180193433727,426.028195230787,768.4279640070122,507.83330931316857,732.4249277094714,405.401477253574,725.6620652426079,390.85397006631496,702.5143875212069,394.2836406440177,,,639.3431355293368,490.6628566863062,532.3771871531324,488.2094922036122,418.9572392899132,505.4911540628829,,,,,669.619281690035,537.354826029438,783.2172236432807,519.7892113431931,716.6247799863572,563.3135742772936,683.9184756873722,519.4488396827442,647.366673490303,472.20048303252537,664.4818625307392,524.3345322074733,,,768.1677434267586,563.7616387463496
labeled-data,ai7,img020.png,,,809.3352636148674,363.87855119250105,685.6579727129401,389.4384716980061,651.9512447559187,419.5960113099538,636.1880754621457,464.3070020522355,,,637.3291786854384,495.1127422842537,530.9257714323576,487.5010744793001,418.1599824804456,509.5114979847064,,,731.4979869117236,529.3572721373793,672.0935715268249,539.7955499188294,777.3144120365207,492.3946031308292,717.4879043480282,563.745136458129,701.0610845372235,500.134034522688,648.4120129949933,485.9001847063786,669.4352373396614,527.2212036837282,,,772.2203909895851,540.7576060571496
labeled-data,ai7,img027.png,789.5087903000383,178.36296601467043,899.7837844456103,102.62817471883068,755.6019021550618,242.8247260736004,717.0244067980622,312.4531317126653,685.6791472373422,377.9507667249044,654.6316310923154,458.6190161332082,587.128950388399,492.7339142094791,503.4661309366096,492.6133235990881,448.59559679430254,476.3972192719516,782.503879640527,436.04156917899496,744.0281027545493,509.1551963868425,673.9257528512162,534.1566031954865,869.17534169002,287.9630369006553,896.7642181377585,217.6579292235091,842.4348724614323,253.51103059106765,703.1200259374506,415.9193904170032,671.2381930267995,482.2889114255339,730.7926840763962,492.7400268056512,907.537815187402,237.8676337348468
labeled-data,ai7,img028.png,802.5228160593597,176.94068643057466,916.8775073685194,93.71605202951976,767.0130361992012,248.9665720198537,734.2426520219167,306.9970537497203,692.7155385690245,378.5630973395541,671.2547564360357,457.5551698165304,610.7666431241598,486.2759372098885,539.2759740926299,496.6593612679859,477.9582079830411,484.4608900038893,795.993276100501,438.84012443335416,817.8770316593136,520.4653116486568,698.1677527369657,502.6398416943788,880.2660379673741,277.91893563376755,919.0070892288868,221.86558298361285,865.2061030432583,244.5721171045432,704.1455753316693,419.7008598136432,688.9908732472669,477.3543321193338,769.9981341924757,505.76613213177336,912.0668757329656,213.31758013596647
labeled-data,ai7,img029.png,808.8362365768398,169.05670153398455,927.474111796295,95.05182130095552,778.3512403916515,245.2456555212375,737.8110438217377,321.098742775964,703.7417169194027,406.3330607654154,686.5155140365471,474.7828719955448,631.6474908492762,492.7662952316172,558.3804219024985,498.6403026672011,503.8695504959287,489.8955243072134,817.1294204631865,450.39816651031015,845.2273438853202,548.4967488003228,726.1426272603592,554.383216691714,,,935.8080986017231,233.18610974211032,871.2306146199066,260.1930335981382,739.0070732110981,437.2326510663573,721.7799093589049,515.5730279454106,796.5760268993506,528.0199246080881,922.4158090180229,218.19007779535204
