scorer,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ai5,img002.png,798.4461245798775,351.31754819620204,990.78706672283,283.3771544327577,723.4599000222736,355.67301298129144,621.621145473733,369.5851909007116,541.2015287145493,440.6279381578085,466.5063290933688,540.2311082975036,381.6607436532133,522.8325124425434,374.6020684430517,471.7025147084024,466.38430816195546,447.8387695071035,,,699.5975212639461,568.9559405470088,711.2163860290359,625.201814906892,,,876.5327090167152,626.945762514548,829.9138944130593,522.2089820923186,662.7286788459505,510.2840257779724,630.5624890063477,605.6332255686805,,,,
labeled-data,ai5,img005.png,826.1125984525889,328.90677090119664,1026.0817317534652,255.39027759975664,739.7879058992913,344.7833943539307,645.8278960749865,366.6338022488928,573.0191636074418,423.2160161595609,480.7914113391308,535.295293302712,391.8730451152768,521.364578044147,367.8585634618337,483.3321856571882,455.5084348288399,454.5339317599766,,,699.4892773212496,571.270457212164,712.4048020623829,629.4582737620663,,,963.4241748386088,379.0750008113651,868.274418606938,432.8077310415805,672.1520089366386,520.7601659845312,633.9960242287328,604.8931841839665,,,925.1460249469508,401.0518934081346
labeled-data,ai5,img016.png,836.7642946018166,261.20068359375,1024.5543513477794,165.2869114696034,744.9868642250374,321.6984190453767,646.4170907689759,374.3854432593109,572.6592991145388,441.5527415236716,502.6710306603502,532.699477909153,427.24593893939294,539.9041853777826,373.4936948160249,526.712642038942,379.6818383284394,504.7406894953981,,,697.4419604323964,575.2250285713426,693.3720260980308,628.1859581415213,,,970.4927449269248,416.3154126861156,896.8546106534942,409.6187482819523,691.7674118402183,521.7821602407962,619.5859230219594,591.7412140013311,,,950.7914789766494,396.8676769821544
labeled-data,ai5,img020.png,822.5221356194895,257.09751423920494,993.7675662555688,150.36923973159395,751.456910106865,320.54777023050855,661.0873631156595,371.1218807902673,593.6643248977643,435.7826360754095,498.7437255046287,535.295293302712,400.8492021980258,540.2145079179197,372.34664200320816,507.56780978061033,410.6276494150951,471.5886302171995,,,695.8988144881502,576.6561514618135,696.2477193134347,626.7654266372415,,,963.4241748386086,414.08201343408587,885.329117064161,413.95780116780776,688.3090916855868,524.3506288176309,624.122251437709,590.5313328515682,,,959.2554218613966,396.56381486676014
labeled-data,ai5,img021.png,822.5221356194895,257.09751423920494,995.5627976721188,146.77877689849436,755.9449886482395,313.3668445643093,670.0635201984085,371.1218807902673,587.38101493984,439.3730989085091,498.7437255046287,535.295293302712,407.1325121559501,543.8049707510194,370.5514105866583,512.9535040302596,408.8324179985453,474.2814773420242,,,695.0613257831453,577.9123845193208,689.9644093555104,629.458273762066,,,961.6289434220586,419.4677076837352,886.2267327724359,412.162569751258,692.0777908581086,521.8381627026164,622.4472740276992,589.2750997940609,,,942.2007234041736,361.5568022440393
labeled-data,ai5,img024.png,854.8363011173856,214.90957595028485,1030.5698102948395,85.7409087358015,778.3853813551118,273.8717534002139,688.0158343639064,351.37433520821963,604.435713397063,439.3730989085092,526.5698124611504,527.216751928238,424.18721061317314,547.395433584119,361.5752535039094,534.4962810288571,399.8562609157964,508.3908742564704,,,693.2660943665957,575.2195373944961,694.4524878968848,627.6630423455161,,,959.8337120055088,414.0820134340857,886.2267327724359,387.92694562783583,701.0539479408576,513.7596213281424,634.116278235273,579.4013270030371,,,,
labeled-data,ai5,img025.png,877.5259916651394,185.67748206429263,1033.455206623602,72.16949739210995,796.264322536086,259.12744675276247,703.163927513946,336.47228529300224,621.3552542258735,416.6698538710671,540.4647889624358,516.8276287889287,452.9762351570191,541.4994417927278,373.5741732138939,540.1754256121574,399.2082983303457,508.3124942928953,,,691.5531125406344,576.4503460382665,706.7319265050432,630.4783660409755,,,968.2076804095542,420.0330188186268,888.7842097245558,372.3150169798131,714.2010037880591,495.3594183733546,628.5603819718201,577.5631912712367,604.67720368144,568.3718788566526,1003.2817214605632,214.17770505912875
labeled-data,ai5,img035.png,840.4744497849872,211.31911311718525,,,772.9996871054625,272.974137691939,689.8110657804563,332.52440533444684,608.9237919384374,433.0897889505849,538.238816668724,539.7833718440866,422.3919791966234,552.7811278337683,356.18955925426,539.8819752785064,410.6276494150951,511.9813370895699,,,692.3684786583207,580.6052316441453,698.0429507299846,633.0487365951653,,,970.6051005048076,423.05817051683465,896.9981212717346,380.7460199616367,712.7229521484312,510.1691584950429,630.5258154021735,597.353641168535,,,1000.5457444420416,227.81206171108
