scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,RAT 4 FR1 10-02-25,img00093.png,,,,,1413.6015038687358,468.6695946086044,1202.684331764161,463.9475683674571,998.0631946477826,707.918924160062,900.4746523307405,944.0202362174218,706.8715764437055,1025.8686910639728,426.6980194689719,1063.6449009931505,,,,,,,1230.5958701700688,999.3843339570448,,,,,1545.4522610105853,558.1711020555315,1208.8459221185858,846.098985784688,1163.2746023916689,985.9200804013648,,,1432.5596735052684,801.5633778697465
labeled-data,RAT 4 FR1 10-02-25,img00247.png,,,,,,,1208.408957276107,579.5017348370268,1078.2726802671916,809.4282851514163,949.9196527524532,946.0032264090072,794.0927867945959,1019.981637520313,509.1972035787152,1067.201899931785,,,,,,,1244.2592884506282,1007.3895675439206,,,1458.111938042818,812.9463525301005,1397.8541931449083,653.9562501190319,1265.6374583927868,855.4293697413123,1182.4848565335249,984.7110701951844,,,,
labeled-data,RAT 4 FR1 10-02-25,img00310.png,,,,,,,1167.663668731728,534.222000000761,1046.3676214198656,714.2508702215251,934.0091775941404,935.1373563789164,785.9003198238665,1016.8525882521712,525.4330182278675,1056.433403690779,,,,,,,1244.2716986129042,1001.530982275936,,,1401.819002008222,780.0245698660783,1336.3451147998353,667.5100768680777,1227.817072468169,810.5117326462733,1165.2538480652083,981.6029993809,,,,
labeled-data,RAT 4 FR1 10-02-25,img00580.png,,,,,1372.1309401416038,610.5149220957445,1155.6671714387487,474.8366747269693,955.7747917274996,699.5861379256274,871.8821349574937,843.5500797902057,705.132533229457,799.0144718752642,568.4185740487063,760.693134832175,,,,,,,1236.8960794274294,925.4003985526688,,,1408.0854555298697,847.1099119432909,1363.5577145917823,728.6493181268705,1171.1642678970288,769.8164748432151,1172.0044139524643,878.1953159944082,,,,
labeled-data,RAT 4 FR1 10-02-25,img00808.png,,,,,1302.9051221666286,562.8893234383901,1110.1082469656687,513.0941040156256,944.1241822231202,725.0429866868797,839.4265413855127,850.1694354928009,702.8088880974151,792.7134130819187,597.318892615822,739.001569514869,,,,,1185.8164684334097,856.2487693673781,1181.6157381562316,929.341476190276,,,,,1377.6241259447745,605.5702536787356,1137.5856323170888,754.9559119470292,1129.916610738296,905.1872808445336,,,,
labeled-data,RAT 4 FR1 10-02-25,img00963.png,1452.6515560639252,473.7190571265168,,,1367.1059226966115,533.728680533438,1144.9426360412008,499.2550670869088,999.387379266966,695.8823437819277,913.8417458996526,847.8216030462605,770.840090121457,835.0535980660645,584.427217410595,768.6599721690452,,,,,1261.2917256819485,883.820676871478,1177.9341219959838,995.0532487423394,,,1700.968587043552,685.3754169616999,1480.3619710927956,636.6969617988569,1147.8984794486971,806.5536989628197,1138.577073140919,937.053387271718,,,,
labeled-data,RAT 4 FR1 10-02-25,img02375.png,,,,,1257.7121569406984,572.3287433027157,1062.9983362893263,506.0431873362912,915.927258988822,686.2570426200078,879.6773455696834,798.1139183133491,732.6062682691792,752.5425985864322,564.8209547291669,766.0068521421124,,,,,,,1186.248041914397,903.7565231348384,,,1463.8188075237997,761.8640048942109,1352.9976436424336,703.8641434235893,1105.462520580317,758.7568694582847,1134.4624513156275,878.8994396474291,,,,
labeled-data,RAT 4 FR1 10-02-25,img02614.png,1371.6404562579903,646.8999937649432,,,1297.0692057957629,597.1858267901248,1134.4624513156275,509.1503227722173,979.1056795193203,710.0784142954417,910.7486999289448,806.3996128091524,780.2490116200468,753.5783103984077,636.2850697554684,729.7569387229739,,,,,,,1184.1766182904462,900.649387698912,,,1454.4974012160212,915.1493530665676,1303.283476667615,764.9711403301369,1122.0339095719232,771.1854112019892,1137.569586751554,877.8637278354538,,,,
