scorer,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Rat_Tracking_Video_Generation_Request (2),img000.png,791.5487201725324,408.2062803520877,922.8349374775654,537.1728071352188,734.9967472825497,361.1297559677112,684.6017914859067,331.9178942214248,614.7581587804641,349.6018577118235,556.2310942562806,448.5805491752278,476.8970986710287,436.997803772527,402.1566276293313,484.33142401161473,365.4428341504747,540.294028489916,,,,,683.4007001602527,532.7830937180963,,,771.2063301769922,548.8248054347648,733.8290797651434,529.9381958835264,636.7230334630473,447.3049999415667,638.7464881940693,514.040138296025,,,823.7616031154628,572.3853595755504
labeled-data,Rat_Tracking_Video_Generation_Request (2),img001.png,784.3367627196627,404.0094142283459,921.7035671435806,527.1671012514122,739.0708345466239,362.3354557779384,678.3193569698561,332.77233221083725,604.8554644928859,367.3525436460669,560.6189025672858,447.9846584016848,507.1855727280448,434.3352018703164,452.087783658049,443.3130816714065,410.4490372692045,466.9853411549472,,,,,668.3531482622184,528.7565181511708,,,,,728.5371136787905,520.5474732032765,618.6610228786001,460.946181669838,638.6902462676563,516.8390465422258,,,817.3745105292712,571.8120384095641
labeled-data,Rat_Tracking_Video_Generation_Request (2),img003.png,793.0402638948133,400.9375902841752,929.3831270040076,492.86506720817215,739.5828052039857,370.0150156383653,690.6066527465391,339.4279507565405,624.3103494726339,349.4335706384042,562.154814539371,453.6163356326646,507.69754338540656,439.4549084439344,454.1356662874962,443.82505232876827,409.42509595448087,467.49731181230896,,,,,687.6534164826559,539.279258422293,,,,,741.3363801128353,528.2270330637034,615.5891989344293,456.8504164109437,636.0149377489537,512.8760503486218,,,813.7907159277388,568.7402144653934
labeled-data,Rat_Tracking_Video_Generation_Request (2),img007.png,791.5436903766283,374.0935093888363,951.4872546544536,433.1236842146794,734.9210479109346,349.5981933180024,686.7131333124678,336.6677227412129,615.7804876824149,376.0221262822927,566.6333173891251,454.4404591669261,509.2787795293289,450.8329802012361,454.8720387567698,452.121638083788,411.28934110266937,469.03570369696513,,,,,682.583467444334,532.6215174666324,,,766.6949180559304,584.2897413593673,739.1455962507782,531.1697661726531,640.4528422447223,453.14060465452167,638.8902353291279,516.414379301038,,,817.8497185737615,567.4180314451764
labeled-data,Rat_Tracking_Video_Generation_Request (2),img010.png,803.2329127995238,363.1055121233546,968.404923086205,394.825245294039,739.706917530066,347.49165320212165,682.5466118159713,336.05093161517414,629.8981291404577,361.80817803804587,,,569.1016022090713,452.7598562766547,475.42094523527794,447.96674641293873,406.69332621414816,470.2673727923668,,,,,675.5685207937915,530.2978568490475,826.4426667221613,497.4177091103248,765.6262839609976,583.6529385425473,740.1092440388217,511.5162215947065,622.9908526563838,454.48357883972994,637.65459400103,515.8881366160771,,,817.1469602809957,564.3673161185319
labeled-data,Rat_Tracking_Video_Generation_Request (2),img011.png,795.201308543283,356.0917668379442,964.7386363473552,392.4965599240154,748.5788440855763,349.98841479448714,704.5354772854237,335.29592673236164,651.2698876090271,344.31696535835164,,,569.245553625087,455.4166312631101,484.7388556775069,447.3567610613762,407.4907761821423,472.437794002234,,,,,685.8855670118526,536.0333282591436,827.1394394384404,506.87520617741467,769.5704124630781,587.7489738165534,747.8057652872499,519.0448094767029,629.3360091082513,450.48123253056775,637.5821550025416,510.6677824607704,,,820.92569630545,565.1535453497564
labeled-data,Rat_Tracking_Video_Generation_Request (2),img013.png,802.066301420932,346.1078469583423,966.7800597544882,353.4417114857462,749.9394862258869,348.47256157346965,708.3649207289102,336.75196195590087,666.3367166596879,340.2286766831992,,,574.0852009932844,454.9699808556627,482.4985797313116,445.5620063722376,404.1446444894117,473.4684239186911,,,,,681.5295268382117,538.2450105562727,823.2740452082887,502.90014065734033,765.8979147362613,582.8345937655179,752.5800745206816,509.7580220981712,621.4907500500321,448.5085298433821,641.2139714760808,520.718222250341,,,815.9985373789664,566.9628471916805
labeled-data,Rat_Tracking_Video_Generation_Request (2),img015.png,759.250200508935,348.71658323327244,968.8048676208656,338.76189934227284,732.9271866582824,341.85662948346663,695.2143886627953,337.3800681270933,659.1243541732357,345.3378053795099,573.4181690013304,454.6402769473882,515.3771032458335,447.646438961723,460.2793141758377,447.92081758766267,411.472978583928,469.5451944417562,,,,,689.701299112103,535.1834931633986,,,769.149394680052,586.8266639661385,749.5279106306241,520.0355025459147,625.3166414243034,461.9701229845616,639.5987323504862,515.4359036354308,,,817.3745105292712,570.7880970948406
