scorer,,,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,Rat_Video_Generated_Successfully,img004.png,,,683.6155091829771,81.8663809278604,,,,,,,,,494.2925006796429,515.4832799525233,474.9486167580605,520.0126280053164,,,704.7813911859428,473.23326113644106,693.5699413089161,591.9443608289912,511.5365190377119,603.5597925478735,748.010864775728,245.4485563893249,668.0077187191366,201.0812528270968,605.1816747747582,227.4974903971629,523.2601395027756,465.0812598479943,529.8751995344073,575.169489948308,638.492367319681,572.4370215761132,753.9114121981459,214.2787219182324
labeled-data,Rat_Video_Generated_Successfully,img007.png,,,666.5126443792028,116.54154216544131,,,,,,,,,490.90774375094543,519.9055397178842,469.4514440840398,525.699923515718,,,697.8691415203966,480.01345952353023,698.1203013072168,595.9667343040709,517.6233835326153,604.1915747136434,736.9041278103127,221.08083631021145,640.2151362347165,239.66642414279147,574.043946019435,246.09157168154465,509.5992642074991,470.3194133243605,537.7963786033274,582.5651886012942,634.8563196809599,579.6968662570937,729.1715500134017,245.75936915972983
labeled-data,Rat_Video_Generated_Successfully,img013.png,,,704.0398876555967,273.7213417771333,,,,,,,,,483.8240833963182,522.4369931231136,462.5817055784639,528.7677628365345,,,684.4064796703287,509.7236161018356,684.4296082232236,591.0371804314781,516.7854483374316,598.0849180476445,708.6129890085829,332.4662504709327,633.7640780860893,335.1495326537947,547.0571642835557,327.1414271161697,504.0294184489076,500.4443970249994,524.9274430471746,580.3072188308737,633.1851083001425,568.3878870365836,697.9775618427482,386.7427930025975
labeled-data,Rat_Video_Generated_Successfully,img016.png,624.9494092991313,241.1668697904231,771.7221916520111,412.9275508235679,532.8131706735905,279.784699422438,482.910662717051,354.0532471862216,468.2923073624919,434.02111214665626,,,479.1771465746296,522.9783199754764,461.1464335733872,530.060330903184,,,675.1751544694989,519.5348648164659,701.7803740987274,595.4955170520293,518.5535138931658,603.8417259824805,,,671.0267528173131,454.3644772299714,580.8726844824846,411.1743064070392,492.99546975912006,507.6282450201925,525.9640872323483,577.1585619686475,637.057445034657,573.3397307413362,709.2966303990286,499.8140813719028
labeled-data,Rat_Video_Generated_Successfully,img019.png,710.3972998751518,361.3580391220266,822.1117111267888,574.0211453200259,680.7706834285674,315.45574089425463,593.8444545879345,290.9324837112526,507.6657999740195,365.44021016031,,,479.5374252850988,530.4044437908192,467.9543745470373,533.9120157374059,,,,,,,514.6746368497434,605.6842567536601,,,734.4728783071862,621.7728663774315,652.8127166954849,524.3942741166189,491.9241118296401,473.5090759410166,529.8384716839452,580.8789814812624,,,660.7799915234307,596.5728807649807
labeled-data,Rat_Video_Generated_Successfully,img021.png,728.8855720971096,420.7446105016487,851.8049968165999,623.3232045785801,684.1321874689232,377.0833149674473,627.459494991494,327.3487774817756,560.3293632729294,342.4699325512109,,,479.5374252850989,529.8441931174266,467.9543745470374,534.4722664107985,,,,,,,514.6746368497434,602.8830033866968,,,737.2741316741497,638.0201359058186,640.4872018808464,577.6180880889217,492.4843625030328,497.0396042235084,525.3564662968039,578.6379787876917,,,,
labeled-data,Rat_Video_Generated_Successfully,img024.png,751.5793188283583,440.55717344504006,857.9490029142307,622.697594637774,678.7709585655659,374.1640487113872,586.9251716684855,347.4434435321044,515.1348886303708,394.25319535497374,,,481.7610213685695,523.7933460543824,469.9977857853961,531.255107694002,,,,,,,518.7244943702968,605.2248383943445,,,743.5120404771509,639.2562114547187,656.9526178996546,592.0005611798993,513.7154535515283,480.9784458741315,526.020915689464,579.3540497101189,,,,
labeled-data,Rat_Video_Generated_Successfully,img031.png,760.7546496245006,454.65894709859685,904.0412473152588,615.9680366937553,701.3852412592656,386.419510215286,610.5277124510108,351.37497456549784,519.7899827547865,396.7777413771598,,,,,,,,,,,,,518.3408915045675,604.2120207991363,,,743.8358922946862,644.5990843509888,655.1140484207294,605.7398982323185,520.5742102874474,485.08180194688464,524.0514310310152,575.227667704388,,,,
