scorer,,,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats,rats
bodyparts,,,head,head,nose,nose,spine1,spine1,spine2,spine2,spine3,spine3,tailbase,tailbase,tail1,tail1,tail2,tail2,tail_tip,tail_tip,L_hip,L_hip,L_backpaw,L_backpaw,R_backpaw,R_backpaw,L_shoulder,L_shoulder,R_frontpaw,R_frontpaw,R_shoulder,R_shoulder,R_hip,R_hip,R_knee,R_knee,L_knee,L_knee,L_frontpaw,L_frontpaw
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2025-03-18 12-58-10,img006.png,1367.5493897565236,512.9704800812931,1476.1941192084096,607.7187906497983,1261.4312819197978,454.85818293261,1140.1534443921114,458.6481153553502,1070.6713499752075,531.9201421949941,1031.5087149402254,655.7246013378409,948.1302016399409,663.3044661833212,,,,,,,,,1247.5348630364172,747.9462902911858,,,1411.765268021826,741.6297362532855,1352.3896600655628,675.937574259122,1185.6326334649937,620.351898725599,1172.999525389193,711.3102768713638,,,,
labeled-data,2025-03-18 12-58-10,img013.png,1325.4062537479829,475.9158904392808,1413.0285788294061,519.2870341191934,1236.410020911724,449.86821253598555,1114.8541906963462,462.8920514876332,1049.7349959381079,549.7176444986175,1008.4928392578905,669.1028348887207,935.7764051111913,660.4202755876223,,,,,,,,,1232.0687412611749,737.4779893848709,,,,,,,1178.888065541947,626.775358295866,1171.2908261534858,715.7715911321249,,,,
labeled-data,2025-03-18 12-58-10,img023.png,1291.3761518882332,402.94131326352937,1400.9934630646007,322.62763972836893,1196.9533194887879,426.81835134155006,1107.957086652529,474.5724274975914,1064.544290147037,559.227380683301,1028.7287330300057,667.7593719470312,940.8178201063843,662.3327723838447,,,,,,,1270.7550735481243,700.3189693261504,1239.2807960816426,744.8170857442799,,,,,1343.4715076948237,533.1797027800058,1208.8918385277982,631.9438148300003,1171.9909614981298,713.342808277798,,,,
labeled-data,2025-03-18 12-58-10,img032.png,1318.280268260901,301.99757521542165,1492.6171597069504,219.88237272271726,1243.7449306136768,377.7962236702258,1154.049863275492,443.4883856643894,1098.464187741969,542.0266286556347,1040.3518905932858,664.5677769909014,950.656823255101,655.7246013378409,,,,,,,1277.8543224183388,701.2037904107234,1228.585200922716,746.6829794836058,,,1502.723646167591,420.74879112794815,1397.8688491384453,429.59196678100864,1193.212498310474,630.4583851862395,1171.736214581613,720.1534525244243,1227.321890115136,691.0973039500828,,
labeled-data,2025-03-18 12-58-10,img036.png,1310.7004034154206,270.41480502592003,1477.4574300159895,141.55710265275303,1232.3751333454563,371.47966963232545,1157.8397956982324,466.22798020083064,1107.3073633950296,563.5029123844959,1050.4583770539264,660.7778445681612,954.4467556778413,656.987912145421,,,,,,,1274.0643899955985,701.2037904107234,1236.1650657681964,746.6829794836058,,,1483.77398405389,308.314129253322,1397.8688491384453,387.90271013086635,1203.3189847711146,644.3548040696203,1178.0527686195132,718.8901417168443,,,,
labeled-data,2025-03-18 12-58-10,img042.png,1308.041135145786,247.99870878544712,1477.3510415172052,91.71264136567545,1242.921940387548,348.9334606607163,1166.9495465029368,448.78289262334823,1108.3422712205222,557.3148838870785,1054.0762755886572,665.8468751508088,954.2268436260254,657.1643158497104,,,,,,,1262.4576988150193,704.9183920057518,1229.8981014359003,751.5871482491558,,,1501.2280795952258,304.4353442425869,1412.231846758967,374.98113856401164,1223.3861819600763,641.9698370727882,1182.1440252798589,729.8807499964098,,,1454.5593233518218,289.2408654656647
labeled-data,2025-03-18 12-58-10,img045.png,1322.0702006836411,204.72264303175643,1505.250267782751,78.39156227374957,1239.9549981909367,338.63358863524365,1165.4196605437128,461.17473697051037,1112.3606066253499,571.0827772299763,1045.405133823606,659.5145337605811,950.656823255101,667.0943986060614,,,,,,,1271.5377683804384,697.4138579879832,1237.4283765757766,737.8398038305453,,,1495.1437813221105,315.8939940988024,1400.3954707536054,362.63649397926497,1204.5822955786948,646.8814256847804,1176.7894578119333,715.100209294104,,,1478.7207408235697,246.41189968189872
labeled-data,2025-03-18 12-58-10,img051.png,1317.8090143595218,214.35379149369072,1538.1289566248943,105.82180022996039,1251.6044996886462,322.88578275742105,1179.9733854545843,430.33245410851407,1119.1954703468953,543.2057250227937,1052.99095567602,663.6762353255343,952.0562038007507,657.1643158497104,,,,,,,1261.372378902382,696.2358327046534,1224.4715018727138,743.9899088606948,,,1479.52168134248,312.03258363104806,1394.8667281567703,373.8958186513743,1210.3623430084288,627.8606782085033,1171.2908261534858,704.9183920057518,,,,
